,Name,address,pincode,website,phone number,scrap
175,Vijay Milk Processing Plany,"VILL :- Jiwara MAIN PATAUDI / KOSLI ROAD Near 2km NH71 and, 1.5 km, station, Haryana 123035",123035,, ,123035
176,Shuddh Milk Dairy Farm,"NMT, Huda, 158, Sector 1, Rewari, Haryana 123401",123401,, ,123035
177,Milk Dairy,"5, Konsiwas Rd, Sector 4, Rewari, Haryana 123401",123401,,070150 54588,123035
178,Shree shyam dairy,"CMHW+RP8, Ahri, Haryana 124108",124108,, ,123035
179,Dayal Dairy Farm,,,,,123035
180,Dayal Dairy Farm,"HMX4+GGH, Jhajjar, Haryana 124103",124103,,090347 01014,123035
181,Om Pal Dairy,"Hans Nagar, Rewari, Haryana 123401",123401,,090501 31765,123035
182,Dairy Quality Milk Plant,"Akash Paylet Chowk, Kosli, Haryana 123302",123302,, ,123035
183,Geeta Dairy KOSLI,123035,123035, , ,123035
184,"Bir Singh General Store & Milk Dairy , Haluhera","7GRM+R4W, Haluhera, Berli Kalan, Haryana 123401",123401,, ,123035
185,Gou Vedic Farms & Agro,"Sanpka, Haryana 122503",122503,, ,123035
186,NATPURE Milk Plant,"Karawara Manakpur, Haryana 123502",123502,http://www.natpurefresh.in/, ,123035
187,Dev dairy,"Shop number - 143,rewari - 123401(double phatak market, Haryana 123401",123401,,094165 81471,123035
188,Rao Dairy Farm,"Rasulpur, Haryana 123027",123027,, ,123035
189,Sonu Dairy Farm Nathera,"1, Haryana 123302",123302,,094163 01602,123035
190,Old Majra Dairy,"V. P. O, on main road, Uncha Majra, Haryana 122503",122503,,098135 02023,123035
191,Bajaj S.K. Dairy Farm (Desi A2 Cow Milk and Products),"Village & P.O. Badshahpur, On, Sohna - Gurgaon Rd, Gurugram, Haryana 122101",122101,http://www.bajajmilk.com/, ,123035
192,Ravi Yadav Farm House,094677 87422, 87422,https://ravi-yadav-farm-house.business.site/,094677 87422,123035
193,Vasudha Farms,"Dharuhera, Dhakia, Haryana 123101",123101,, ,123035
194,Manvi Farms,"Sector H6, Gurugram, Khaintawas, Haryana 122506",122506,http://manvifarms.com/, ,123035
