,Name,address,pincode,website,phone number,scrap
218,Jersey Parlour,"Opp.Raithu Bazar, Main Road, Machilipatnam, Andhra Pradesh 521001",521001,http://www.creamlinedairy.com/,1860 425 2627,521149
219,SAIKRISHNAMILKDAIRY (VIJAYA DAIRY),"Shop no.6, APS RTC, BUSTOND COMPLEX, near RAJASTHAN PULKA, Edepalli, Srinivas Nagar Colony, Machilipatnam, Andhra Pradesh 521001",521001,,098666 46016,521149
220,NAGA SAI DAIRY PARIOUR,"Gandhi Bomma centre, MACHILIPATM, Machilipatnam Rural, Andhra Pradesh 521001",521001,,083410 48848,521149
221,Savathri Milk Dairy,"Gandhi Bomma Centre, Machilipatm, Machilipatnam Rural, Andhra Pradesh 521001",521001,,098491 43402,521149
222,J K MILKS,"Shop No 1, Gudur Rd, Kothapet, Pedana, Andhra Pradesh 521366",521366,,092900 28282,521149
223,Heritage Sale Point (SOWJANYA MILK PRODUCTS),"D.NO-6, 646, opp. CLOCK BUILDING, beside R B BAKERY, JAVVARIPETAMACHILIPATNAM, Machilipatnam, Andhra Pradesh 521001",521001,http://www.heritagefoods.in/,091331 59777,521149
224,Vijaya Dairy Parlour Stockist,"Challarastha Centre, opp. Punjab National bank, Machilipatnam, Andhra Pradesh 521001",521001,,094400 26809,521149
225,Gangotri Vijaya Dairy Parlour,"Housing Board Colony, Machilipatnam, Andhra Pradesh 521001",521001,, ,521149
226,Yeireh dairy farm,"64RC+G32, Gudur Rd, Pedana, Hussainpalem, Andhra Pradesh 521149",521149,, ,521149
227,Vijaya Dairy,"RAmlayam, 19/124, Ramalayam Road 3rd Ward Joshulavaari, Sarkar Thota Rd, Valandapalem, Machilipatnam, Andhra Pradesh 521002",521002,, ,521149
228,Heritage Sale Point (TANISHKA MILK AGENCY),"D.NO-1-89,NEPPALLI VILLAGE & POST,KANKIPADU MANDALKANKIPADU, Kankipadu, Andhra Pradesh 522257",522257,http://www.heritagefoods.in/,063028 56285,521149
229,NAGA DEVI VIJAYA DAIRY PARLOUR,"D.No.25/320, Buttaipet, Kennedy Road, Machilipatnam, Andhra Pradesh 521001",521001,,094940 94030,521149
230,Vijaya Dairy & general stores,"Edepalli, Srinivas Nagar Colony, Machilipatnam, Andhra Pradesh 521002",521002,, ,521149
231,SANGAM DAIRY,"Srinivas Nagar Colony, Machilipatnam, Andhra Pradesh 521001",521001,,096188 41655,521149
232,Lipi dairy farming,"B, road, B, Kalenahalli, Karnataka 573111",573111,, ,573111
233,"Milk dairy kundur,ಹಾಲಿನ ಡೈರಿ ಕುಂದೂರು","28FH+Q2M, Kundur, Karnataka 573111",573111,, ,573111
234,KMF Dairy M.shivara,"Bus Stop, M.Shivara, Karnataka 573111",573111,, ,573111
235,Hassan Nandini Dairy,"245F+F8W, Bangalore - Mangalore Rd, Shankaripuram, Hassan, Karnataka 573201",573201,https://www.kmfnandini.coop/,081722 40607,573111
236,Eregowda dairy farm,"Ningamma street, Channarayapatna, Aralapura, Karnataka 573116",573116,, ,573111
237,Aadya Desi Cow Dairy Farm,"CR pattan, Anathi village Anathi post, Anathi, Taluk, Tiptur, Karnataka 573131",573131,https://youtu.be/Fsh37UwPcug, ,573111
238,Nandini Hi Tech Products Plant,"WC3C+RWW, Bengaluru - Mangaluru Hwy, Karnataka 573116",573116,http://www.kmfnandini.coop/,1800 425 8030,573111
239,Manu dairy farming,"4C6W+XM, Rechihalli, Karnataka 573131",573131,, ,573111
240,Pushpagiri Dairy Farm,"Arsikere Main Road, Katihalli, Hassan, B.Kattihalli, Karnataka 573220",573220,,090359 46646,573111
241,Maavinkere milk dairy,"5CH9+FJ6, Road, Mavinakere, Karnataka 573119",573119,, ,573111
242,Doddachakanahally DAIRY,"264V+24P, Chakanahalli, Karnataka 573225",573225,,1800 103 1477,573111
243,B H Kumar,"VCCW+JFC, Hadenahalli, Karnataka 573116",573116,, ,573111
244,ASA FOODS PRIVATE LIMITED,"Chinnenahali, 39/4, Hobli, Nuggehalli, Channarayapatna, Karnataka 573131",573131,http://asafoods.co.in/,074187 54347,573111
245,Milk Dairy,"V9QC+F6C, Kaggali Kaval, Channarayapatna, Karnataka 573116",573116,, ,573111
246,Akshayakalpa Agriculture Research and Development Facility | Channarayapatna Taluk Tiptur,"No. 48/2, 49/2, 49/4, Kodihalli Village Budavarasante-Kenkere Road, Anathi, Anathi Pachayath, Road, Budavarasanta, Kenkere, Karnataka 573131",573131,http://www.akshayakalpa.org/,081342 50045,573111
247,HAP daily,"SHOP NO:1, WARD, GANTAIAH COMPLEX, NO:4, Netaji Rd, Gulsinda, Channarayapatna, Karnataka 573116",573116,http://hapdaily.com/,098804 78526,573111
248,,,,, ,573111
249,Nandini Milk Parlour NAVEEN KUMAR K N,"Shop No 588, Main Road, Hassan, Chigahalli, Karnataka 573111",573111,,095388 06176,573111
250,Govt dairy.,"VFR5+CX5, Unnamed Road, Karnataka 573116",573116,, ,573111
251,Doddamane farm house,"58RV+VQG, Gandasi, Channaikanahalli, Karnataka 573119",573119,, ,573111
252,Siddabasappa Organic Dairy Farm,"near railway track, Chaluvanahally, Banavara, Karnataka 573112",573112,, ,573112
253,Dodla dairy,"C6G2+F69, Shanegere, Karnataka 573103",573103,https://www.dodladairy.com/,1800 103 1477,573112
254,SADGURU MILK DAIRY PRODUCTS,"Chaluvanahalli, RAMPURA, Banavara, Karnataka 573112",573112,, ,573112
255,George Estate Organic Milk Farm,"C52M+3PR, Unnamed Road, Basavanahalli, Channapura, Karnataka 573112",573112,,099452 95404,573112
256,AKSHAYA KALPA DAIRY FARM KURUVANKA,"C64F+58J, Kuruvanka, Karnataka 573103",573103,, ,573112
257,KMF DAIRY,"95C2+R54, Korenahalli, Karnataka 573112",573112,, ,573112
258,Eshwarappa's Akshayakalpa BMC,"Unnamed Road, Beluvalli, Karnataka 573112",573112,, ,573112
259,Rohan,"No 21, Arsikere, Chikkur, Karnataka 573201",573201,,073492 17604,573112
260,DMS DAIRY FARMS,"8778+M3C, Maruthi Nagar Main Road, Arsikere, Karnataka 573103",573103,, ,573112
261,Bendekere milk dairy members association,"9657+RXW, NH73, Bendekere, Karnataka 573103",573103,, ,573112
262,Swadista,"Survey No.75, C/o K.N Basavaraju, Jyothimallapura, T.Kodihalli, Arsikere, Hassan, Karnataka 573103",573103,,087928 79223,573112
263,Lakshmi Provision Store SHARATH C S,"12 Chikur Village Arasikere, Hassan, Karnataka 573201",573201,,099804 93083,573112
264,KMF Dairy,"F4FJ+W39, Kadur, Karnataka 577548",577548,, ,573112
265,Chaladanka Organic Dairy Farm,"Gedlehalli, Ballekere, Gramapanchayat, Kasaba Hobali, Kadur, Karnataka 577548",577548,, ,573112
266,AS agriculture farm,"573144, Sathanagere, Karnataka 573144",573144,, ,573112
267,Sunil Organic dairy farm,"Kuppalu, road, Kariyanahalli, Kadur, Karnataka 577548",577548,, ,573112
268,Arogya dairy BMC,"NH73, Javagal, Karnataka 573125",573125,, ,573112
269,HAP daily,"Y.R ROAD,DOOR NO.2, Arsikere, Karnataka 573103",573103,http://hapdaily.com/,099642 92549,573112
270,"J K Dairy, Poultry and Sheep Farm","96GR+8HV, Kempasagara, Karnataka 573103",573103,, ,573112
271,Maruthi Dairy Farm,"Sy.no 75/1, Jyothimallapura Village, T.Kodihalli Post, Arasikere Taluk, Karnataka Pincode - 573103",573103,,094827 23706,573112
272,Heritage Sale Point (Siva Sai Milk Centre),"2-31,MANGALAPURAM, MACHILIPATNAM, Andhra Pradesh 521131",521131,http://www.heritagefoods.in/,098485 58135,521131
273,Heritage Sale Point (Brundavanam Curry Point),"1-122,LAKSHMIPURAM(PO, Challapalli, Andhra Pradesh 521131",521131,http://www.heritagefoods.in/,070131 68761,521131
274,seetharamayya dairy farm,"1-75, 6th line starting from village, N.Gollapalem, Machilipatnam Rural, Andhra Pradesh 521001",521001,,082477 07430,521131
275,Sree Chandra Sekharendra Bharathi dairy farm,"Lankathota road, Challapalli, Andhra Pradesh 521126",521126,,098660 33872,521131
